index_oligo,OHE_pos9_G
87214,1
87215,0
87216,0
87217,1
87218,0
87219,0
87220,1
87221,0
87222,0
87223,0
87224,0
87225,0
87226,1
87227,0
87228,0
87229,0
87230,0
87231,0
87232,0
87233,0
87234,0
87235,0
87236,0
87237,0
87238,0
87239,0
87240,0
87241,0
87242,1
87243,0
87244,0
87245,0
87246,1
87247,0
87248,0
87249,0
87250,0
87251,0
87252,0
87253,1
87254,0
87255,1
87256,0
87257,1
87258,0
87259,0
87260,0
87261,1
87262,1
87263,1
87264,0
87265,0
87266,0
87267,0
87268,1
87269,0
87270,1
87271,0
87272,0
87273,1
87274,0
87275,0
87276,0
87277,1
87278,0
87279,0
87280,0
87281,0
87282,0
87283,1
87284,0
87285,0
87286,0
87287,0
87288,0
87289,0
87290,1
87291,0
87292,0
87293,0
87294,0
87295,0
87296,0
87297,0
87298,0
87299,0
87300,0
87301,0
87302,0
87303,0
87304,0
87305,1
87306,0
87307,1
87308,0
87309,0
87310,0
87311,0
87312,0
87313,1
87314,0
87315,0
87316,0
87317,1
87318,1
87319,0
87320,0
87321,0
87322,1
87323,0
87324,0
87325,0
87326,0
87327,0
87328,0
87329,0
87330,0
87331,0
87332,1
87333,1
87334,1
87335,0
87336,0
87337,1
87338,1
87339,1
87340,0
87341,0
87342,0
87343,1
87344,0
87345,0
87346,1
87347,0
87348,0
87349,0
87350,1
87351,0
87352,0
87353,0
87354,0
87355,0
87356,0
87357,0
87358,0
87359,0
87360,0
87361,0
87362,0
87363,0
87364,1
87365,0
87366,0
87367,0
87368,0
87369,0
87370,0
87371,0
87372,0
87373,0
87374,0
87375,0
87376,1
87377,1
87378,1
87379,1
87380,0
87381,0
87382,0
87383,1
87384,0
87385,0
87386,0
87387,1
87388,0
87389,0
87390,1
87391,0
87392,0
87393,1
87394,0
87395,0
87396,0
87397,0
87398,0
87399,0
87400,1
87401,1
87402,0
87403,1
87404,0
87405,1
87406,0
87407,0
87408,1
87409,0
87410,0
87411,0
87412,0
87413,1
87414,1
87415,0
87416,1
87417,0
87418,0
87419,0
87420,1
87421,0
87422,0
87423,0
87424,0
87425,0
87426,0
87427,0
87428,0
87429,1
87430,0
87431,1
87432,0
87433,0
87434,1
87435,0
87436,0
87437,0
87438,0
87439,0
87440,0
87441,0
87442,0
87443,0
87444,1
87445,0
87446,0
87447,0
87448,0
87449,1
87450,0
87451,1
87452,0
87453,1
87454,0
87455,0
87456,0
87457,0
87458,0
87459,0
87460,1
87461,0
87462,0
87463,0
87464,1
87465,0
87466,0
87467,0
87468,0
87469,1
87470,0
87471,0
87472,0
87473,1
87474,0
87475,0
87476,1
87477,0
87478,0
87479,0
87480,1
87481,0
87482,1
87483,0
87484,0
87485,1
87486,0
87487,0
87488,1
87489,0
87490,0
87491,1
87492,0
87493,1
87494,0
87495,0
87496,0
87497,0
87498,0
87499,0
87500,0
87501,0
87502,0
87503,0
87504,1
87505,1
87506,0
87507,0
87508,0
87509,0
87510,0
87511,0
87512,1
87513,0
87514,0
87515,0
87516,1
87517,1
87518,0
87519,1
87520,0
87521,0
87522,0
87523,0
87524,1
87525,1
87526,0
87527,1
87528,1
87529,0
87530,1
87531,0
87532,1
87533,1
87534,0
87535,0
87536,0
87537,0
87538,0
87539,0
87540,1
87541,0
87542,0
87543,1
87544,1
87545,0
87546,0
87547,0
87548,0
87549,1
87550,0
87551,1
87552,1
87553,0
87554,1
87555,0
87556,0
87557,1
87558,0
87559,0
87560,1
87561,0
87562,0
87563,1
87564,0
87565,0
87566,0
87567,0
87568,0
87569,0
87570,0
87571,0
87572,1
87573,1
87574,0
87575,0
87576,0
87577,0
87578,1
87579,0
87580,0
87581,0
87582,0
87583,1
87584,1
87585,0
87586,1
87587,0
87588,0
87589,1
87590,0
87591,0
87592,0
87593,0
87594,0
87595,0
87596,0
87597,0
87598,1
87599,0
87600,1
87601,1
87602,0
87603,0
87604,1
87605,1
87606,0
87607,0
87608,0
87609,0
87610,1
87611,0
87612,1
87613,0
87614,1
87615,0
87616,0
87617,0
87618,0
87619,0
87620,0
87621,0
87622,0
87623,0
87624,0
87625,0
87626,1
87627,0
87628,0
87629,0
87630,0
87631,0
87632,0
87633,1
87634,1
87635,1
87636,0
87637,0
87638,0
87639,0
87640,1
87641,0
87642,0
87643,1
87644,0
87645,0
87646,0
87647,1
87648,0
87649,1
87650,0
87651,0
87652,0
87653,0
87654,0
87655,0
87656,1
87657,0
87658,0
87659,0
87660,0
87661,0
87662,0
87663,0
87664,0
87665,0
87666,0
87667,0
87668,0
87669,0
87670,0
87671,0
87672,0
87673,0
87674,0
87675,0
87676,0
87677,0
87678,0
87679,0
87680,0
87681,0
87682,0
87683,0
87684,0
87685,0
87686,0
87687,0
87688,0
87689,0
87690,0
87691,0
87692,0
87693,0
87694,0
87695,0
87696,0
87697,0
87698,0
87699,0
87700,0
87701,1
87702,0
87703,0
87704,0
87705,0
87706,0
87707,0
87708,0
87709,0
87710,0
87711,0
87712,0
87713,0
87714,0
87715,0
87716,0
87717,0
87718,0
87719,0
87720,0
87721,0
87722,1
87723,0
87724,0
87725,0
87726,0
87727,0
87728,0
87729,0
87730,0
87731,0
87732,0
87733,0
87734,0
87735,0
87736,1
87737,0
87738,0
87739,0
87740,0
87741,1
87742,0
87743,1
87744,0
87745,0
87746,0
87747,0
87748,0
87749,0
87750,0
87751,0
87752,0
87753,1
87754,1
87755,0
87756,0
87757,0
87758,0
87759,0
87760,1
87761,0
87762,0
87763,0
87764,0
87765,0
87766,0
87767,0
87768,0
87769,1
87770,0
87771,0
87772,0
87773,0
87774,0
87775,0
87776,1
87777,0
87778,1
87779,0
87780,0
87781,1
87782,0
87783,0
87784,0
87785,0
87786,0
87787,0
87788,0
87789,1
87790,0
87791,1
87792,0
87793,0
87794,1
87795,0
87796,0
87797,1
87798,0
87799,0
87800,1
87801,0
87802,0
87803,0
87804,0
87805,0
87806,1
87807,0
87808,0
87809,0
87810,0
87811,1
87812,0
87813,0
87814,0
87815,0
87816,0
87817,1
87818,1
87819,0
87820,0
87821,0
87822,1
87823,0
87824,0
87825,1
87826,0
87827,0
87828,0
87829,0
87830,0
87831,0
87832,0
87833,1
87834,0
87835,0
87836,0
87837,0
87838,0
87839,0
87840,0
87841,0
87842,1
87843,0
87844,1
87845,0
87846,0
87847,0
87848,1
87849,0
87850,0
87851,0
87852,1
87853,0
87854,0
87855,0
87856,0
87857,0
87858,1
87859,1
87860,1
87861,0
87862,1
87863,0
87864,0
87865,0
87866,1
87867,0
87868,0
87869,0
87870,0
87871,0
87872,0
87873,0
87874,1
87875,0
87876,1
87877,1
87878,0
87879,1
87880,0
87881,0
87882,1
87883,0
87884,1
87885,1
87886,1
87887,0
87888,0
87889,0
87890,0
87891,0
87892,1
87893,0
87894,1
87895,0
87896,0
87897,1
87898,1
87899,0
87900,0
87901,1
87902,1
87903,0
87904,1
87905,0
87906,0
87907,1
87908,1
87909,0
87910,0
87911,0
87912,0
87913,1
87914,1
87915,0
87916,0
87917,0
87918,0
87919,0
87920,0
87921,0
87922,1
87923,1
87924,1
87925,0
87926,0
87927,0
87928,0
87929,1
87930,0
87931,0
87932,0
87933,0
87934,0
87935,0
87936,0
87937,0
87938,0
87939,0
87940,0
87941,0
87942,1
87943,0
87944,0
87945,0
87946,0
87947,0
87948,0
87949,0
87950,0
87951,0
87952,0
87953,0
87954,0
87955,0
87956,0
87957,1
87958,0
87959,0
87960,0
87961,0
87962,0
87963,0
87964,0
87965,0
87966,1
87967,0
87968,0
87969,0
87970,0
87971,0
87972,0
87973,1
87974,1
87975,0
87976,0
87977,1
87978,0
87979,1
87980,0
87981,1
87982,0
87983,0
87984,0
87985,0
87986,1
87987,0
87988,0
87989,0
87990,0
87991,0
87992,0
87993,0
87994,0
87995,0
87996,1
87997,0
87998,0
87999,0
88000,0
88001,0
88002,0
88003,0
88004,0
88005,0
88006,0
88007,0
88008,0
88009,0
88010,0
88011,0
88012,0
88013,0
88014,0
88015,0
88016,0
88017,0
88018,0
88019,0
88020,0
88021,1
88022,0
88023,0
88024,0
88025,0
88026,0
88027,0
88028,0
88029,0
88030,0
88031,0
88032,0
88033,0
88034,0
88035,0
88036,0
88037,0
88038,0
88039,0
88040,0
88041,0
88042,0
88043,0
88044,0
88045,0
88046,1
88047,0
88048,0
88049,0
88050,0
88051,0
88052,0
88053,0
88054,0
88055,0
88056,0
88057,0
88058,0
88059,0
88060,0
88061,0
88062,0
88063,0
88064,0
88065,0
88066,0
88067,0
88068,0
88069,0
88070,0
88071,0
88072,0
88073,0
88074,0
88075,0
88076,0
88077,0
88078,0
88079,0
88080,0
88081,1
88082,0
88083,0
88084,0
88085,0
88086,0
88087,0
88088,0
88089,0
88090,0
88091,0
88092,0
88093,0
88094,0
88095,0
88096,0
88097,0
88098,0
88099,0
88100,0
88101,0
88102,0
88103,0
88104,0
88105,0
88106,1
88107,0
88108,0
88109,0
88110,0
88111,0
88112,0
88113,0
88114,1
88115,0
88116,0
88117,0
88118,0
88119,0
88120,0
88121,0
88122,0
88123,0
88124,0
88125,1
88126,0
88127,0
88128,0
88129,0
88130,0
88131,0
88132,0
88133,0
88134,0
88135,0
88136,0
88137,0
88138,0
88139,0
88140,0
88141,0
88142,0
88143,0
88144,0
88145,0
88146,0
88147,0
88148,1
88149,0
88150,0
88151,0
88152,0
88153,0
88154,0
88155,0
88156,1
88157,0
88158,0
88159,0
88160,0
88161,0
88162,0
88163,1
88164,0
88165,0
88166,0
88167,0
88168,0
88169,0
88170,0
88171,0
88172,0
88173,0
88174,0
88175,0
88176,0
88177,0
88178,1
88179,0
88180,0
88181,0
88182,0
88183,1
88184,0
88185,0
88186,0
88187,0
88188,0
88189,0
88190,0
88191,0
88192,0
88193,0
88194,0
88195,0
88196,0
88197,1
88198,0
88199,0
88200,1
88201,1
88202,0
88203,0
88204,0
88205,0
88206,0
88207,0
88208,0
88209,0
88210,0
88211,1
88212,0
88213,1
88214,0
88215,0
88216,1
88217,0
88218,0
88219,0
88220,0
88221,0
88222,1
88223,0
88224,0
88225,0
88226,0
88227,0
88228,1
88229,0
88230,0
88231,0
88232,0
88233,0
88234,0
88235,0
88236,0
88237,0
88238,0
88239,1
88240,0
88241,0
88242,1
88243,0
88244,0
88245,0
88246,0
88247,1
88248,0
88249,1
88250,0
88251,1
88252,0
88253,0
88254,1
88255,0
88256,0
88257,0
88258,0
88259,0
88260,1
88261,0
88262,0
88263,1
88264,0
88265,0
88266,0
88267,0
88268,0
88269,0
88270,0
88271,0
88272,0
88273,0
88274,1
88275,0
88276,0
88277,0
88278,1
88279,0
88280,0
88281,0
88282,0
88283,0
88284,0
88285,0
88286,1
88287,0
88288,0
88289,1
88290,0
88291,0
88292,1
88293,1
88294,0
88295,0
88296,1
88297,0
88298,0
88299,0
88300,0
88301,0
88302,0
88303,0
88304,0
88305,0
88306,0
88307,0
88308,0
88309,1
88310,0
88311,1
88312,1
88313,1
88314,0
88315,0
88316,0
88317,0
88318,1
88319,1
88320,1
88321,1
88322,0
88323,0
88324,1
88325,1
88326,0
88327,1
88328,0
88329,0
88330,1
88331,0
88332,0
88333,0
88334,1
88335,0
88336,0
88337,0
88338,1
88339,0
88340,0
88341,0
88342,1
88343,0
88344,0
88345,0
88346,0
88347,0
88348,0
88349,0
88350,0
88351,0
88352,0
88353,0
88354,0
88355,0
88356,0
88357,1
88358,0
88359,1
88360,0
88361,0
88362,1
88363,0
88364,1
88365,0
88366,1
88367,0
88368,0
88369,0
88370,0
88371,0
88372,0
88373,0
88374,0
88375,1
88376,1
88377,0
88378,0
88379,0
88380,0
88381,1
88382,0
88383,0
88384,0
88385,0
88386,0
88387,1
88388,0
88389,1
88390,1
88391,0
88392,1
88393,0
88394,0
88395,0
88396,1
88397,0
88398,1
88399,0
88400,0
88401,1
88402,0
88403,0
88404,1
88405,0
88406,0
88407,0
88408,1
88409,0
88410,0
88411,0
88412,0
88413,0
88414,0
88415,1
88416,0
88417,0
88418,0
88419,0
88420,0
88421,0
88422,0
88423,1
88424,1
88425,0
88426,0
88427,0
88428,0
88429,1
88430,0
88431,1
88432,0
88433,0
88434,0
88435,1
88436,0
88437,0
88438,1
88439,0
88440,0
88441,1
88442,1
88443,0
88444,0
88445,0
88446,0
88447,1
88448,0
88449,0
88450,0
88451,1
88452,0
88453,0
88454,0
88455,0
88456,1
88457,0
88458,1
88459,0
88460,0
88461,0
88462,0
88463,0
88464,0
88465,0
88466,0
88467,0
88468,0
88469,0
88470,0
88471,0
88472,0
88473,0
88474,0
88475,0
88476,1
88477,0
88478,0
88479,0
88480,0
88481,0
88482,0
88483,0
88484,0
88485,1
88486,1
88487,0
88488,1
88489,1
88490,0
88491,0
88492,0
88493,1
88494,0
88495,1
88496,0
88497,0
88498,0
88499,0
88500,0
88501,1
88502,1
88503,0
88504,0
88505,0
88506,0
88507,0
88508,0
88509,1
88510,0
88511,0
88512,0
88513,0
88514,1
88515,0
88516,0
88517,0
88518,0
88519,0
88520,0
88521,0
88522,0
88523,0
88524,0
88525,0
88526,0
88527,0
88528,1
88529,0
88530,0
88531,0
88532,0
88533,0
88534,0
88535,0
88536,0
88537,0
88538,1
88539,0
88540,0
88541,0
88542,0
88543,0
88544,0
88545,1
88546,0
88547,0
88548,0
88549,1
88550,0
88551,0
88552,1
88553,0
88554,0
88555,1
88556,0
88557,1
88558,1
88559,0
88560,1
88561,1
88562,0
88563,0
88564,0
88565,0
88566,0
88567,0
88568,1
88569,1
88570,0
88571,0
88572,0
88573,1
88574,0
88575,0
88576,0
88577,1
88578,0
88579,0
88580,0
88581,0
88582,0
88583,0
88584,1
88585,0
88586,0
88587,0
88588,0
88589,1
88590,0
88591,0
88592,0
88593,0
88594,0
88595,0
88596,0
88597,1
88598,0
88599,0
88600,0
88601,1
88602,0
88603,0
88604,1
88605,0
88606,0
88607,0
88608,0
88609,0
88610,0
88611,0
88612,0
88613,0
88614,1
88615,0
88616,1
88617,1
88618,0
88619,0
88620,0
88621,0
88622,0
88623,0
88624,0
88625,0
88626,0
88627,0
88628,0
88629,0
88630,1
88631,1
88632,0
88633,0
88634,0
88635,0
88636,0
88637,0
88638,0
88639,1
88640,0
88641,1
88642,0
88643,0
88644,0
88645,0
88646,0
88647,0
88648,1
88649,0
88650,1
88651,0
88652,0
88653,0
88654,0
88655,0
88656,0
88657,1
88658,1
88659,0
88660,0
88661,0
88662,1
88663,0
88664,1
88665,1
88666,1
88667,0
88668,0
88669,0
88670,0
88671,1
88672,0
88673,1
88674,1
88675,1
88676,0
88677,0
88678,1
88679,1
88680,1
88681,0
88682,0
88683,1
88684,0
88685,0
88686,0
88687,0
88688,0
88689,0
88690,0
88691,0
88692,0
88693,0
88694,0
88695,0
88696,0
88697,0
88698,0
88699,0
88700,1
88701,1
88702,0
88703,1
88704,1
88705,0
88706,0
88707,0
88708,0
88709,0
88710,0
88711,1
88712,0
88713,0
88714,1
88715,1
88716,0
88717,1
88718,0
88719,0
88720,0
88721,1
88722,1
88723,0
88724,0
88725,0
88726,1
88727,0
88728,0
88729,1
88730,0
88731,1
88732,0
88733,1
88734,0
88735,0
88736,0
88737,0
88738,1
88739,0
88740,0
88741,0
88742,0
88743,0
88744,0
88745,0
88746,0
88747,0
88748,0
88749,0
88750,0
88751,0
88752,0
88753,0
88754,1
88755,0
88756,0
88757,0
88758,0
88759,0
88760,1
88761,0
88762,0
88763,0
88764,0
88765,0
88766,0
88767,0
88768,0
88769,0
88770,0
88771,0
88772,0
88773,0
88774,0
88775,0
88776,0
88777,0
88778,0
88779,1
88780,0
88781,0
88782,0
88783,0
88784,0
88785,1
88786,0
88787,1
88788,1
88789,0
88790,0
88791,0
88792,0
88793,0
88794,0
88795,1
88796,0
88797,0
88798,0
88799,0
88800,0
88801,0
88802,0
88803,0
88804,0
88805,0
88806,1
88807,1
88808,0
88809,0
88810,0
88811,1
88812,0
88813,1
88814,0
88815,0
88816,1
88817,0
88818,0
88819,0
88820,0
88821,0
88822,0
88823,1
88824,0
88825,0
88826,1
88827,0
88828,0
88829,0
88830,0
88831,0
88832,1
88833,1
88834,0
88835,0
88836,0
88837,0
88838,0
88839,1
88840,0
88841,1
88842,0
88843,1
88844,0
88845,0
88846,0
88847,0
88848,0
88849,0
88850,0
88851,1
88852,0
88853,1
88854,0
88855,1
88856,0
88857,0
88858,0
88859,0
88860,0
88861,1
88862,0
88863,0
88864,0
88865,0
88866,0
88867,0
88868,1
88869,0
88870,1
88871,0
88872,0
88873,1
88874,0
88875,1
88876,1
88877,0
88878,0
88879,0
88880,1
88881,0
88882,0
88883,1
88884,1
88885,0
88886,0
88887,1
88888,1
88889,0
88890,0
88891,0
88892,1
88893,0
88894,1
88895,0
88896,0
88897,0
88898,0
88899,0
88900,0
88901,0
88902,0
88903,0
88904,0
88905,0
88906,1
88907,1
88908,0
88909,0
88910,0
88911,0
88912,0
88913,0
88914,0
88915,0
88916,0
88917,1
88918,0
88919,0
88920,1
88921,0
88922,0
88923,1
88924,1
88925,0
88926,0
88927,0
88928,0
88929,1
88930,0
88931,0
88932,0
88933,0
88934,0
88935,1
88936,0
88937,0
88938,1
88939,0
88940,0
88941,0
88942,0
88943,0
88944,0
88945,0
88946,0
88947,0
88948,0
88949,1
88950,0
88951,0
88952,0
88953,0
88954,0
88955,0
88956,0
88957,0
88958,0
88959,1
88960,0
88961,0
88962,0
88963,0
88964,1
88965,0
88966,1
88967,0
88968,1
88969,1
88970,0
88971,1
88972,0
88973,0
88974,1
88975,0
88976,0
88977,0
88978,1
88979,1
88980,0
88981,0
88982,0
88983,1
88984,0
88985,0
88986,1
88987,0
88988,1
88989,0
88990,0
88991,0
88992,1
88993,0
88994,0
88995,0
88996,0
88997,0
88998,1
88999,1
89000,0
89001,1
89002,0
89003,1
89004,0
89005,1
89006,0
89007,0
89008,0
89009,1
89010,1
89011,0
89012,1
89013,0
89014,0
89015,1
89016,1
89017,0
89018,0
89019,0
89020,0
89021,0
89022,0
89023,0
89024,0
89025,0
89026,0
89027,1
89028,1
89029,0
89030,1
89031,0
89032,0
89033,0
89034,0
89035,0
89036,0
89037,0
89038,0
89039,0
89040,0
89041,1
89042,0
89043,1
89044,0
89045,0
89046,1
89047,0
89048,0
89049,1
89050,0
89051,0
89052,0
89053,1
89054,0
89055,0
89056,0
89057,0
89058,1
89059,1
89060,0
89061,0
89062,0
89063,1
89064,0
89065,1
89066,0
89067,0
89068,1
89069,0
89070,0
89071,0
89072,0
89073,1
89074,0
89075,1
89076,0
89077,0
89078,0
89079,0
89080,0
89081,0
89082,1
89083,1
89084,0
89085,1
89086,0
89087,1
89088,0
89089,0
89090,0
89091,0
89092,1
89093,0
89094,0
89095,0
89096,0
89097,0
89098,0
89099,1
89100,0
89101,1
89102,0
89103,0
89104,1
89105,0
89106,0
89107,0
89108,0
89109,0
89110,0
89111,0
89112,0
89113,0
89114,1
89115,0
89116,0
89117,1
89118,0
89119,0
89120,0
89121,1
89122,0
89123,0
89124,1
89125,0
89126,1
89127,0
89128,0
89129,0
89130,0
89131,0
89132,0
89133,1
89134,1
89135,1
89136,0
89137,0
89138,0
89139,1
89140,0
89141,0
89142,0
89143,1
89144,1
89145,1
89146,0
89147,0
89148,0
89149,0
89150,1
89151,0
89152,1
89153,1
89154,0
89155,0
89156,0
89157,0
89158,1
89159,1
89160,0
89161,1
89162,0
89163,0
89164,1
89165,0
89166,1
89167,0
89168,1
89169,0
89170,1
89171,0
89172,1
89173,0
89174,0
89175,1
89176,0
89177,0
89178,1
89179,0
89180,0
89181,0
89182,0
89183,0
89184,1
89185,0
89186,1
89187,0
89188,1
89189,0
89190,0
89191,0
89192,1
89193,0
89194,0
89195,0
89196,1
89197,1
89198,1
89199,0
89200,0
89201,0
89202,0
89203,0
89204,0
89205,0
89206,0
89207,0
89208,1
89209,0
89210,0
89211,0
89212,0
89213,1
89214,0
89215,0
89216,1
89217,0
89218,0
89219,1
89220,0
89221,0
89222,1
89223,0
89224,0
89225,1
89226,1
89227,1
89228,1
89229,1
89230,0
89231,0
89232,0
89233,1
89234,0
89235,0
89236,0
89237,1
89238,0
89239,0
89240,0
89241,0
89242,0
89243,0
89244,0
89245,1
89246,0
89247,0
89248,0
89249,0
89250,0
89251,0
89252,0
89253,0
89254,0
89255,0
89256,0
89257,0
89258,1
89259,0
89260,1
89261,1
89262,0
89263,0
89264,0
89265,0
89266,1
89267,0
89268,1
89269,1
89270,0
89271,0
89272,1
89273,0
89274,0
89275,0
89276,0
89277,0
89278,0
89279,0
89280,0
89281,1
89282,1
89283,1
89284,1
89285,0
89286,0
89287,0
89288,0
89289,0
89290,1
89291,0
89292,0
89293,0
89294,0
89295,0
89296,0
89297,1
89298,1
89299,0
89300,0
89301,0
89302,0
89303,0
89304,1
89305,1
89306,0
89307,0
89308,0
89309,0
89310,0
89311,1
89312,1
89313,0
89314,0
89315,1
89316,1
89317,0
89318,0
89319,1
89320,1
89321,0
89322,1
89323,0
89324,0
89325,0
89326,0
89327,0
89328,0
89329,0
89330,0
89331,0
89332,0
89333,0
89334,1
89335,0
89336,0
89337,0
89338,0
89339,0
89340,1
89341,0
89342,0
89343,0
89344,0
89345,1
89346,0
89347,0
89348,0
89349,1
89350,1
89351,0
89352,0
89353,1
89354,0
89355,0
89356,0
89357,0
89358,0
89359,1
89360,0
89361,0
89362,0
89363,0
89364,1
89365,0
89366,0
89367,0
89368,0
89369,0
89370,0
89371,0
89372,0
89373,1
89374,0
89375,0
89376,1
89377,0
89378,0
89379,1
89380,0
89381,0
89382,0
89383,1
89384,0
89385,0
89386,0
89387,0
89388,1
89389,0
89390,0
89391,0
89392,0
89393,0
89394,1
89395,0
89396,0
89397,0
89398,0
89399,1
89400,1
89401,0
89402,0
89403,1
89404,1
89405,0
89406,0
89407,1
89408,0
89409,1
89410,0
89411,0
89412,1
89413,0
89414,0
89415,1
89416,0
89417,0
89418,0
89419,0
89420,0
89421,0
89422,0
89423,1
89424,0
89425,0
89426,1
89427,0
89428,0
89429,1
89430,0
89431,0
89432,0
89433,0
89434,0
89435,0
89436,1
89437,1
89438,0
89439,0
89440,0
89441,1
89442,1
89443,1
89444,0
89445,0
89446,1
89447,0
89448,0
89449,0
89450,1
89451,1
89452,0
89453,0
89454,1
89455,0
89456,0
89457,0
89458,0
89459,0
89460,1
89461,0
89462,0
89463,0
89464,0
89465,0
89466,0
89467,0
89468,1
89469,1
89470,0
89471,0
89472,0
89473,0
89474,0
89475,0
89476,0
89477,0
89478,0
89479,0
89480,1
89481,0
89482,0
89483,0
89484,0
89485,0
89486,0
89487,1
89488,0
89489,0
89490,0
89491,0
89492,0
89493,0
89494,0
89495,0
89496,0
89497,0
89498,0
89499,0
89500,0
89501,0
89502,0
89503,0
89504,1
89505,1
89506,0
89507,0
89508,0
89509,1
89510,0
89511,0
89512,0
89513,0
89514,0
89515,0
89516,0
89517,0
89518,0
89519,1
89520,0
89521,0
89522,0
89523,1
89524,0
89525,0
89526,0
89527,0
89528,0
89529,0
89530,1
89531,1
89532,0
89533,0
89534,0
89535,1
89536,0
89537,1
89538,0
89539,1
89540,0
89541,0
89542,0
89543,0
89544,0
89545,0
89546,0
89547,0
89548,0
89549,0
89550,0
89551,0
89552,0
89553,0
89554,1
89555,0
89556,0
89557,0
89558,0
89559,0
89560,0
89561,0
89562,0
89563,1
89564,0
89565,0
89566,0
89567,1
89568,0
89569,0
89570,0
89571,0
89572,0
89573,1
89574,1
89575,0
89576,1
89577,1
89578,0
89579,0
89580,1
89581,0
89582,0
89583,0
89584,0
89585,1
89586,0
89587,0
89588,1
89589,0
89590,0
89591,0
89592,0
89593,1
89594,0
89595,0
89596,0
89597,0
89598,1
89599,1
89600,0
89601,1
89602,1
89603,0
89604,0
89605,0
89606,1
89607,0
89608,0
89609,1
89610,0
89611,1
89612,1
89613,0
89614,1
89615,1
89616,0
89617,0
89618,0
89619,0
89620,0
89621,1
89622,0
89623,1
89624,0
89625,1
89626,0
89627,0
89628,1
89629,0
89630,0
89631,0
89632,1
89633,0
89634,0
89635,0
89636,1
89637,1
89638,1
89639,0
89640,0
89641,0
89642,1
89643,0
89644,0
89645,1
89646,1
89647,1
89648,1
89649,1
89650,1
89651,1
89652,0
89653,1
89654,1
89655,0
89656,0
89657,0
89658,0
89659,0
89660,0
89661,0
89662,0
89663,1
89664,0
89665,1
89666,0
89667,0
89668,1
89669,0
89670,0
89671,0
89672,1
89673,0
89674,0
89675,0
89676,1
89677,0
89678,0
89679,0
89680,0
89681,1
89682,0
89683,0
89684,1
89685,1
89686,0
89687,0
89688,0
89689,1
89690,1
89691,1
89692,0
89693,0
89694,0
89695,0
89696,0
89697,0
89698,0
89699,0
89700,0
89701,0
89702,0
89703,0
89704,0
89705,1
89706,0
89707,1
89708,1
89709,0
89710,1
89711,1
89712,0
89713,1
89714,1
89715,0
89716,0
89717,0
89718,0
89719,0
89720,0
89721,0
89722,0
89723,0
89724,0
89725,0
89726,1
89727,1
89728,0
89729,1
89730,1
89731,1
89732,0
89733,0
89734,0
89735,0
89736,0
89737,1
89738,0
89739,0
89740,0
89741,0
89742,1
89743,0
89744,0
89745,0
89746,0
89747,0
89748,0
89749,0
89750,0
89751,1
89752,0
89753,1
89754,0
89755,0
89756,1
89757,0
89758,0
89759,0
89760,0
89761,0
89762,0
89763,0
89764,1
89765,0
89766,0
89767,0
89768,0
89769,0
89770,0
89771,0
89772,0
89773,0
89774,0
89775,0
89776,0
89777,0
89778,1
89779,0
89780,1
89781,0
89782,1
89783,0
89784,0
89785,0
89786,1
89787,0
89788,1
89789,0
89790,0
89791,0
89792,1
89793,1
89794,0
89795,0
89796,0
89797,1
89798,0
89799,1
89800,1
89801,0
89802,1
89803,0
89804,0
89805,0
89806,0
89807,0
89808,0
89809,0
89810,0
89811,0
89812,0
89813,1
89814,0
89815,1
89816,1
89817,1
89818,1
89819,1
89820,0
89821,1
89822,1
89823,0
89824,0
89825,0
89826,0
89827,1
89828,0
89829,0
89830,1
89831,0
89832,0
89833,1
89834,0
89835,1
89836,0
89837,0
89838,0
89839,0
89840,0
89841,0
89842,0
89843,1
89844,1
89845,0
89846,0
89847,0
89848,0
89849,0
89850,0
89851,0
89852,0
89853,0
89854,0
89855,0
89856,1
89857,0
89858,1
89859,1
89860,1
89861,1
89862,0
89863,0
89864,1
89865,0
89866,0
89867,1
89868,0
89869,0
89870,0
89871,1
89872,0
89873,0
89874,0
89875,0
89876,0
89877,1
89878,1
89879,0
89880,0
89881,0
89882,0
89883,0
89884,0
89885,0
89886,0
89887,0
89888,1
89889,1
89890,0
89891,0
89892,0
89893,1
89894,0
89895,0
89896,0
89897,0
89898,1
89899,0
89900,0
89901,0
89902,0
89903,0
89904,0
89905,0
89906,1
89907,1
89908,1
89909,1
89910,1
89911,0
89912,0
89913,1
89914,1
89915,0
89916,0
89917,0
89918,0
89919,1
89920,1
89921,1
89922,0
89923,0
89924,0
89925,0
89926,0
89927,1
89928,0
89929,0
89930,0
89931,0
89932,0
89933,0
89934,0
89935,0
89936,0
89937,0
89938,0
89939,0
89940,0
89941,0
89942,0
89943,1
89944,1
89945,0
89946,0
89947,0
89948,0
89949,1
89950,1
89951,0
89952,1
89953,0
89954,0
89955,0
89956,0
89957,0
89958,0
89959,0
89960,0
89961,1
89962,0
89963,1
89964,1
89965,0
89966,0
89967,1
89968,0
89969,1
89970,0
89971,0
89972,0
89973,0
89974,0
89975,0
89976,1
89977,0
89978,0
89979,0
89980,0
89981,0
89982,0
89983,0
89984,0
89985,0
89986,0
89987,1
89988,0
89989,0
89990,0
89991,0
89992,1
89993,0
89994,0
89995,1
89996,0
89997,0
89998,0
89999,0
90000,0
90001,1
90002,0
90003,0
90004,0
90005,0
90006,1
90007,0
90008,0
90009,0
