index_v2,RBP_interaction_destabilizer_core
9549,0.0
9550,0.0
9551,0.0
9552,0.0
9553,0.0
9554,0.0
9555,0.0
9556,0.0
9557,0.0
9558,0.0
9559,0.0
9560,0.0
9561,0.0
9562,0.0
9563,6.188707135221483
9564,6.188707135221483
9565,6.188707135221483
9566,6.188707135221483
9567,6.188707135221483
9568,0.0
9569,0.0
9570,0.0
9571,0.0
9572,0.0
9573,0.0
9574,0.0
9575,0.0
9576,0.0
9577,0.0
9578,0.0
9579,0.0
9580,0.0
9581,0.0
9582,0.0
9583,0.0
9584,0.0
9585,0.0
9586,0.0
9587,0.0
9588,0.0
9589,0.0
9590,0.0
9591,0.0
9592,0.0
9593,6.84198483168954
9594,6.84198483168954
9595,0.0
9596,0.0
9597,0.0
9598,0.0
9599,0.0
9600,0.0
9601,0.0
9602,0.0
9603,0.0
9604,0.0
9605,0.0
9606,0.0
9607,0.0
9608,0.0
9609,0.0
9610,0.0
9611,0.0
9612,0.0
9613,0.0
9614,0.0
9615,0.0
9616,0.0
9617,0.0
9618,0.0
9619,6.1138403495955504
9620,0.0
9621,0.0
9622,0.0
9623,0.0
9624,0.0
9625,0.0
9626,0.0
9627,0.0
9628,0.0
9629,0.0
9630,0.0
9631,0.0
9632,0.0
9633,0.0
9634,0.0
9635,0.0
9636,3.831426223403754
9637,3.831426223403754
9638,3.831426223403754
9639,3.831426223403754
9640,0.0
9641,0.0
9642,0.0
9643,0.0
9644,0.0
9645,0.0
9646,0.0
9647,0.0
9648,0.0
9649,0.0
9650,0.0
9651,0.0
9652,0.0
9653,0.0
9654,0.0
9655,0.0
9656,0.0
9657,0.0
9658,0.0
9659,0.0
9660,0.0
9661,0.0
9662,17.19154582104424
9663,17.19154582104424
9664,17.19154582104424
9665,17.19154582104424
9666,2053.081004370977
9667,2053.081004370977
9668,2053.081004370977
9669,2053.081004370977
9670,0.0
9671,0.0
9672,0.0
9673,0.0
9674,0.0
9675,0.0
9676,0.0
9677,0.0
9678,0.0
9679,0.0
9680,0.0
9681,0.0
9682,24.84828384795948
9683,24.84828384795948
9684,24.84828384795948
9685,24.84828384795948
9686,0.0
9687,0.0
9688,0.0
9689,0.0
9690,0.0
9691,0.0
9692,0.0
9693,0.0
9694,11.741392875307204
9695,11.741392875307204
9696,11.741392875307204
9697,11.741392875307204
9698,0.0
9699,0.0
9700,0.0
9701,0.0
9702,0.0
9703,0.0
9704,0.0
9705,0.0
9706,34.89600695590028
9707,34.89600695590028
9708,34.89600695590028
9709,34.89600695590028
9710,34.89600695590028
9711,34.89600695590028
9712,0.0
9713,0.0
9714,0.0
9715,0.0
9716,0.0
9717,0.0
9718,0.0
9719,0.0
9720,0.0
9721,22.923900338256086
9722,275.6805781283111
9723,275.6805781283111
9724,275.6805781283111
9725,275.6805781283111
9726,275.6805781283111
9727,0.0
9728,440.08058740039604
9729,440.08058740039604
9730,440.08058740039604
9731,440.08058740039604
9732,440.08058740039604
9733,440.08058740039604
9734,0.0
9735,275.6805781283111
9736,275.6805781283111
9737,0.0
9738,275.6805781283111
9739,275.6805781283111
9740,275.6805781283111
9741,0.0
9742,413.5208671924666
9743,413.5208671924666
9744,413.5208671924666
9745,413.5208671924666
9746,413.5208671924666
9747,0.0
9748,0.0
9749,0.0
9750,8126.034739884648
9751,0.0
9752,0.0
9753,8.07972579485995
9754,137.84028906415554
9755,137.84028906415554
9756,0.0
9757,0.0
9758,0.0
9759,0.0
9760,0.0
9761,275.6805781283111
9762,275.6805781283111
9763,20.10023497320053
9764,20.10023497320053
9765,20.10023497320053
9766,8.295567339380451
9767,8.295567339380451
9768,0.0
9769,0.0
9770,0.0
9771,0.0
9772,0.0
9773,0.0
9774,0.0
9775,0.0
9776,0.0
9777,0.0
9778,0.0
9779,3.4281315564966315
9780,3.4281315564966315
9781,0.0
9782,0.0
9783,3.678114586057566
9784,3.678114586057566
9785,1025.3913278260243
9786,4731.537588522002
9787,1025.3913278260243
9788,1025.3913278260243
9789,1025.3913278260243
9790,1025.3913278260243
9791,1025.3913278260243
9792,0.0
9793,0.0
9794,0.0
9795,0.0
9796,0.0
9797,0.0
9798,48.48810064751305
9799,96.9762012950261
9800,0.0
9801,0.0
9802,0.0
9803,0.7799993339469489
9804,7.2186894987293675
9805,7.2186894987293675
9806,0.0
9807,0.0
9808,0.0
9809,0.0
9810,0.0
9811,96.9762012950261
9812,447.4843205396637
9813,96.9762012950261
9814,96.9762012950261
9815,96.9762012950261
9816,96.9762012950261
9817,48.48810064751305
9818,0.0
9819,0.0
9820,17.19154582104424
9821,17.19154582104424
9822,0.0
9823,0.0
9824,0.0
9825,0.0
9826,0.0
9827,0.0
9828,0.0
9829,0.0
9830,0.0
9831,0.0
9832,0.0
9833,0.0
9834,0.0
9835,0.0
9836,0.0
9837,0.0
9838,0.0
9839,0.0
9840,0.0
9841,0.0
9842,0.0
9843,0.0
9844,0.0
9845,0.0
9846,6.188707135221483
9847,6.188707135221483
9848,2053.081004370977
9849,0.0
9850,52.3195268709168
9851,0.0
9852,0.0
9853,0.0
9854,0.0
9855,0.0
9856,0.0
9857,0.0
9858,0.0
9859,0.0
9860,0.0
9861,0.0
9862,0.0
9863,0.0
9864,0.0
9865,0.0
9866,0.0
9867,0.0
9868,0.0
9869,0.0
9870,0.0
9871,0.0
9872,0.0
9873,0.0
9874,0.0
9875,0.0
9876,0.0
9877,0.0
9878,0.0
9879,0.0
9880,0.0
9881,0.0
9882,25.254824110293878
9883,25.254824110293878
9884,0.0
9885,17.19154582104424
9886,0.0
9887,0.0
9888,0.0
9889,0.0
9890,0.0
9891,0.0
9892,0.0
9893,34.89600695590028
9894,0.0
9895,0.0
9896,0.0
9897,48.48810064751305
9898,96.9762012950261
9899,0.0
9900,0.0
9901,0.0
9902,0.0
9903,0.7799993339469489
9904,0.7799993339469489
9905,7.2186894987293675
9906,7.2186894987293675
9907,0.0
9908,0.0
9909,0.0
9910,96.9762012950261
9911,96.9762012950261
9912,48.48810064751305
9913,0.0
9914,0.0
9915,0.0
9916,0.0
9917,0.0
9918,0.0
9919,0.0
9920,0.0
9921,0.0
9922,0.0
9923,0.0
9924,0.0
9925,0.0
9926,17.19154582104424
9927,17.19154582104424
9928,0.0
9929,0.0
9930,0.0
9931,0.0
9932,0.0
9933,0.0
9934,0.0
9935,0.0
9936,0.0
9937,0.0
9938,0.0
9939,52.3195268709168
9940,3.831426223403754
9941,0.0
9942,0.0
9943,0.0
9944,0.0
9945,0.0
9946,0.0
9947,0.0
9948,0.0
9949,0.0
9950,0.0
9951,0.0
9952,0.0
9953,0.0
9954,0.0
9955,0.0
9956,0.0
9957,0.0
9958,0.0
9959,0.0
9960,0.0
9961,0.0
9962,0.0
9963,0.0
9964,0.0
9965,0.0
9966,0.0
9967,0.0
9968,0.0
9969,0.0
9970,0.0
9971,0.0
9972,0.0
9973,0.0
9974,0.0
9975,0.0
9976,0.0
9977,0.0
9978,0.0
9979,0.0
9980,0.0
9981,0.0
9982,0.0
9983,0.0
9984,39.271617673044716
9985,39.271617673044716
9986,20.10023497320053
9987,20.10023497320053
9988,0.0
9989,0.0
9990,0.0
9991,0.0
9992,0.0
9993,0.0
9994,0.0
9995,0.0
9996,0.0
9997,0.0
9998,262.29702548248616
9999,0.0
10000,23.53706589112321
10001,0.0
10002,0.0
10003,0.0
10004,0.0
10005,0.0
10006,0.0
10007,0.0
10008,83.02583028944584
10009,99.62893045621581
10010,23.53706589112321
10011,0.0
10012,0.0
10013,0.0
10014,0.0
10015,0.0
10016,0.0
10017,0.0
10018,0.0
10019,0.0
10020,0.0
10021,0.0
10022,0.0
10023,0.0
10024,0.0
10025,0.0
10026,0.0
10027,0.0
10028,0.0
10029,0.0
10030,0.0
10031,0.0
10032,0.0
10033,0.0
10034,0.0
10035,0.0
10036,11.255336852363557
10037,0.0
10038,0.0
10039,0.0
10040,0.0
10041,0.0
10042,0.0
10043,0.0
10044,0.0
10045,0.0
10046,0.0
10047,0.0
10048,7.619516982690227
10049,0.0
10050,0.0
10051,0.0
10052,0.0
10053,0.0
10054,0.0
10055,0.0
10056,0.0
10057,0.0
10058,0.0
10059,0.0
10060,0.0
10061,0.0
10062,0.0
10063,0.0
10064,0.0
10065,0.0
10066,0.0
10067,0.0
10068,0.0
10069,0.0
10070,0.0
10071,0.0
10072,0.0
10073,0.0
10074,0.0
10075,0.0
10076,413.5208671924666
10077,413.5208671924666
10078,551.3611562566222
10079,551.3611562566222
10080,137.84028906415554
10081,0.0
10082,0.0
10083,0.0
10084,0.0
10085,0.0
10086,0.0
10087,0.0
10088,0.0
10089,0.0
10090,0.0
10091,0.0
10092,0.0
10093,0.0
10094,0.0
10095,0.0
10096,0.0
10097,0.0
10098,0.0
10099,0.0
10100,0.0
10101,0.0
10102,0.0
10103,0.0
10104,0.0
10105,0.0
10106,0.0
10107,0.0
10108,0.0
10109,0.0
10110,0.0
10111,0.0
10112,0.0
10113,0.0
10114,0.0
10115,0.0
10116,27.875305269563757
10117,27.875305269563757
10118,91.97963900895114
10119,7.619516982690227
10120,0.0
10121,0.0
10122,0.0
10123,0.0
10124,0.0
10125,0.0
10126,0.0
10127,0.0
10128,0.0
10129,0.0
10130,0.0
10131,0.0
10132,0.0
10133,0.0
10134,0.0
10135,202.21657775510928
10136,162.78292955961945
10137,24.942640495463912
10138,0.0
10139,0.0
10140,0.0
10141,0.0
10142,0.0
10143,0.0
10144,0.0
10145,0.0
10146,0.0
10147,0.0
10148,0.0
10149,0.0
10150,0.0
10151,0.0
10152,0.0
10153,0.0
10154,0.0
10155,0.0
10156,0.0
10157,0.0
10158,0.0
10159,0.0
10160,0.0
10161,0.0
10162,0.0
10163,0.0
10164,0.0
10165,0.0
10166,0.0
10167,0.0
10168,0.0
10169,0.0
10170,0.0
10171,0.0
10172,0.0
10173,0.0
10174,0.0
10175,0.0
10176,0.0
10177,0.0
10178,0.0
10179,0.0
10180,0.0
10181,0.0
10182,0.0
10183,0.0
10184,0.0
10185,0.0
10186,0.0
10187,0.0
10188,0.0
10189,413.5208671924666
10190,413.5208671924666
10191,413.5208671924666
10192,413.5208671924666
10193,413.5208671924666
10194,413.5208671924666
10195,2914.94686621978
10196,2914.94686621978
10197,2914.94686621978
10198,2914.94686621978
10199,2914.94686621978
10200,2914.94686621978
10201,2777.1065771556246
10202,275.6805781283111
10203,137.84028906415554
10204,0.0
10205,0.0
10206,0.0
10207,0.0
10208,0.0
10209,0.0
10210,0.0
10211,0.0
10212,0.0
10213,0.0
10214,0.0
10215,0.0
10216,0.0
10217,0.0
10218,0.0
10219,0.0
10220,0.0
10221,0.0
10222,0.0
10223,0.0
10224,11.39316362622253
10225,11.39316362622253
10226,11.39316362622253
10227,11.39316362622253
10228,11.39316362622253
10229,11.39316362622253
10230,0.0
10231,0.0
10232,0.0
10233,0.0
10234,0.0
10235,0.0
10236,0.0
10237,0.0
10238,0.0
10239,0.0
10240,0.0
10241,0.0
10242,0.0
10243,0.0
10244,0.0
10245,0.0
10246,0.0
10247,0.0
10248,0.0
10249,0.0
10250,0.0
10251,0.0
10252,42.10888213754049
10253,42.10888213754049
10254,42.10888213754049
10255,42.10888213754049
10256,21.61543716728985
10257,0.0
10258,0.0
10259,0.0
10260,0.0
10261,0.0
10262,0.0
10263,0.0
10264,0.0
10265,0.0
10266,0.0
10267,5154.97266450291
10268,0.0
10269,0.0
10270,0.0
10271,0.0
10272,0.0
10273,0.0
10274,0.0
10275,0.0
10276,0.0
10277,0.0
10278,0.0
10279,0.0
10280,0.0
10281,0.0
10282,0.0
10283,0.0
10284,1.4288258518621482
10285,1.4288258518621482
10286,1.4288258518621482
10287,1.4288258518621482
10288,1.4288258518621482
10289,1.4288258518621482
10290,0.0
10291,0.0
10292,0.0
10293,0.0
10294,0.0
10295,0.0
10296,0.0
10297,0.0
10298,0.0
10299,0.0
10300,0.0
10301,0.0
10302,0.0
10303,0.0
10304,0.0
10305,0.0
10306,0.0
10307,0.0
10308,0.0
10309,0.0
10310,0.0
10311,0.0
10312,0.0
10313,0.0
10314,0.0
10315,0.0
10316,0.0
10317,0.0
10318,0.0
10319,0.0
10320,0.0
10321,0.0
10322,0.0
10323,137.84028906415554
10324,275.6805781283111
10325,326.15196702710745
10326,326.15196702710745
10327,326.15196702710745
10328,0.0
10329,0.0
10330,0.0
10331,0.0
10332,0.0
10333,0.0
10334,0.0
10335,0.0
10336,0.0
10337,0.0
10338,0.0
10339,0.0
10340,0.0
10341,0.0
10342,0.0
10343,0.0
10344,0.0
10345,0.0
10346,0.0
10347,0.0
10348,0.0
10349,0.0
10350,0.0
10351,0.0
10352,0.0
10353,0.0
10354,0.0
10355,0.0
10356,0.0
10357,0.0
10358,0.0
10359,0.0
10360,0.0
10361,328.4161085941141
10362,0.0
10363,0.0
10364,0.0
10365,0.0
10366,0.0
10367,0.0
10368,0.0
10369,0.0
10370,0.0
10371,0.0
10372,0.0
10373,0.0
10374,0.0
10375,0.0
10376,0.0
10377,0.0
10378,0.0
10379,0.0
10380,0.0
10381,0.0
10382,0.0
10383,0.0
10384,0.0
10385,0.0
10386,0.0
10387,0.0
10388,137.84028906415554
10389,275.6805781283111
10390,275.6805781283111
10391,275.6805781283111
10392,275.6805781283111
10393,0.0
10394,0.0
10395,0.0
10396,0.0
10397,0.0
10398,0.0
10399,0.0
10400,0.0
10401,0.0
10402,0.0
10403,0.0
10404,0.0
10405,0.0
10406,0.0
10407,0.0
10408,0.0
10409,0.0
10410,0.0
10411,0.0
10412,0.0
10413,0.0
10414,0.0
10415,0.0
10416,0.0
10417,0.0
10418,0.0
10419,0.0
10420,275.6805781283111
10421,0.0
10422,0.0
10423,0.0
10424,0.0
10425,0.0
10426,0.0
10427,0.0
10428,0.0
10429,0.0
10430,0.0
10431,0.0
10432,0.0
10433,0.0
10434,0.0
10435,0.0
10436,9.638257139898052
10437,9.638257139898052
10438,9.638257139898052
10439,9.638257139898052
10440,9.638257139898052
10441,9.638257139898052
10442,0.0
10443,0.0
10444,0.0
10445,0.0
10446,0.0
10447,0.0
10448,0.0
10449,0.0
10450,0.0
10451,0.0
10452,0.0
10453,0.0
10454,0.0
10455,0.0
10456,0.0
10457,0.0
10458,0.0
10459,0.0
10460,0.0
10461,0.0
10462,0.0
10463,0.0
10464,0.0
10465,0.0
10466,0.0
10467,0.0
10468,0.0
10469,0.0
10470,0.0
10471,0.0
10472,0.0
10473,0.0
10474,0.0
10475,0.0
10476,0.0
10477,0.0
10478,137.84028906415554
10479,137.84028906415554
10480,0.0
10481,0.0
10482,0.0
10483,0.0
10484,0.0
10485,0.0
10486,0.0
10487,0.0
10488,0.0
10489,0.0
10490,0.0
10491,0.0
10492,0.0
10493,0.0
10494,0.0
10495,0.0
10496,0.0
10497,0.0
10498,0.0
10499,0.0
10500,0.0
10501,0.0
10502,0.0
10503,0.0
10504,0.0
10505,0.0
10506,0.0
10507,0.0
10508,0.0
10509,0.0
10510,11.39316362622253
10511,11.39316362622253
10512,11.39316362622253
10513,11.39316362622253
10514,11.39316362622253
10515,11.39316362622253
10516,11.39316362622253
10517,11.39316362622253
10518,45.02858187589958
10519,159.20252116458047
10520,137.84028906415554
10521,137.84028906415554
10522,137.84028906415554
10523,0.0
10524,0.0
10525,0.0
10526,0.0
10527,0.0
10528,0.0
10529,0.0
10530,0.0
10531,0.0
10532,0.0
10533,0.0
10534,0.0
10535,0.0
10536,0.0
10537,0.0
10538,0.0
10539,0.0
10540,0.0
10541,0.0
10542,0.0
10543,0.0
10544,0.0
10545,0.0
10546,0.0
10547,0.0
10548,0.0
10549,275.6805781283111
10550,275.6805781283111
10551,298.6044784665672
10552,160.76418940241163
10553,22.923900338256086
10554,22.923900338256086
10555,22.923900338256086
10556,22.923900338256086
10557,22.923900338256086
10558,0.0
10559,0.0
10560,0.0
10561,0.0
10562,42.7194798129599
10563,0.0
10564,0.0
10565,0.0
10566,137.84028906415554
10567,137.84028906415554
10568,137.84028906415554
10569,137.84028906415554
10570,137.84028906415554
10571,137.84028906415554
10572,0.0
10573,0.0
10574,0.0
10575,0.0
10576,0.0
10577,0.0
10578,0.0
10579,0.0
10580,0.0
10581,0.0
10582,0.0
10583,0.0
10584,0.0
10585,0.0
10586,0.0
10587,0.0
10588,0.0
10589,0.0
10590,0.0
10591,0.0
10592,0.0
10593,275.6805781283111
10594,297.042810228736
10595,159.20252116458047
10596,0.0
10597,21.36223210042493
10598,0.0
10599,0.0
10600,0.0
10601,0.0
10602,0.0
10603,0.0
10604,0.0
10605,0.0
10606,137.84028906415554
10607,137.84028906415554
10608,413.5208671924666
10609,0.0
10610,0.0
10611,0.0
10612,0.0
10613,1.4288258518621482
10614,1.4288258518621482
10615,1.4288258518621482
10616,1.4288258518621482
10617,0.0
10618,0.0
10619,0.0
10620,0.0
10621,0.0
10622,0.0
10623,0.0
10624,0.0
10625,0.0
10626,0.0
10627,0.0
10628,27.439996419006963
10629,0.0
10630,0.0
10631,0.0
10632,0.0
10633,0.0
10634,0.0
10635,0.0
10636,0.0
10637,288.13857323006295
10638,288.13857323006295
10639,82.15312800844971
10640,82.15312800844971
10641,79.40871709495323
10642,0.0
10643,0.0
10644,0.0
10645,0.0
10646,0.0
10647,0.0
10648,5582.773909079505
10649,5734.894575527789
10650,5734.894575527789
10651,137.84028906415554
10652,0.0
10653,390.6565961682226
10654,0.0
10655,0.0
10656,0.0
10657,0.0
10658,0.0
10659,0.0
10660,248.1700984941701
10661,144.22051984732536
10662,144.22051984732536
10663,144.22051984732536
10664,144.22051984732536
10665,144.22051984732536
10666,144.22051984732536
10667,0.0
10668,0.0
10669,0.0
10670,0.0
10671,551.3611562566222
10672,551.3611562566222
10673,0.0
10674,82.15312800844971
10675,0.0
10676,0.0
10677,0.0
10678,0.0
10679,0.0
10680,0.0
10681,0.0
10682,0.0
10683,0.0
10684,0.0
10685,0.0
10686,0.0
10687,0.0
10688,50.471388898796356
10689,50.471388898796356
10690,0.0
10691,0.0
10692,0.0
10693,0.0
10694,0.0
10695,0.0
10696,0.0
10697,0.0
10698,0.0
10699,0.0
10700,0.0
10701,0.0
10702,0.0
10703,551.3611562566222
10704,551.3611562566222
10705,551.3611562566222
10706,275.6805781283111
10707,275.6805781283111
10708,275.6805781283111
10709,137.84028906415554
10710,0.0
10711,0.0
10712,0.0
10713,0.0
10714,0.0
10715,26.55972020792942
10716,0.0
10717,0.0
10718,137.84028906415554
10719,137.84028906415554
10720,137.84028906415554
10721,137.84028906415554
10722,137.84028906415554
10723,0.0
10724,0.0
10725,0.0
10726,0.0
10727,0.0
10728,0.0
10729,0.0
10730,0.0
10731,0.0
10732,0.0
10733,0.0
10734,0.0
10735,0.0
10736,0.0
10737,0.0
10738,0.0
10739,0.0
10740,0.0
10741,0.0
10742,0.0
10743,0.0
10744,0.0
10745,0.0
10746,0.0
10747,0.0
10748,0.0
10749,0.0
10750,0.0
10751,0.0
10752,0.0
10753,0.0
10754,0.0
10755,0.0
10756,0.0
10757,0.0
10758,0.0
10759,0.0
10760,0.0
10761,0.0
10762,0.0
10763,0.0
10764,0.0
10765,0.0
10766,0.0
10767,0.0
10768,0.0
10769,0.0
10770,0.0
10771,0.0
10772,0.0
10773,0.0
10774,0.0
10775,0.0
10776,0.0
10777,0.0
10778,0.0
10779,0.0
10780,0.0
10781,26.697546981788385
10782,34.77727277664833
10783,34.77727277664833
10784,34.77727277664833
10785,8.079725794859948
10786,8.079725794859948
10787,8.079725794859948
10788,27.875305269563757
10789,91.97963900895114
10790,0.0
10791,0.0
10792,0.0
10793,0.0
10794,0.0
10795,2.744410913496485
10796,47.053165178180045
10797,47.053165178180045
10798,0.0
10799,0.0
10800,0.0
10801,0.0
10802,0.0
10803,0.0
10804,0.0
10805,0.0
10806,0.0
10807,0.0
10808,22.923900338256086
10809,22.923900338256086
10810,22.923900338256086
10811,0.0
10812,0.0
10813,0.0
10814,0.0
10815,0.0
10816,0.0
10817,0.0
10818,0.0
10819,0.0
10820,0.0
10821,0.0
10822,0.0
10823,0.0
10824,0.0
10825,0.0
10826,413.5208671924666
10827,0.0
10828,0.0
10829,0.0
10830,0.0
10831,0.0
10832,0.0
10833,0.0
10834,0.0
10835,0.0
10836,0.0
10837,0.0
10838,0.0
10839,0.0
10840,0.0
10841,0.0
10842,0.0
10843,137.84028906415554
10844,0.0
10845,0.0
10846,0.0
10847,0.0
10848,0.0
10849,0.0
10850,0.0
10851,0.0
10852,0.0
10853,0.0
10854,0.0
10855,0.0
10856,0.0
10857,0.0
10858,0.0
10859,0.0
10860,0.0
10861,0.0
10862,0.0
10863,0.0
10864,0.0
10865,0.0
10866,0.0
10867,0.0
10868,0.0
10869,0.0
10870,0.0
10871,0.0
10872,7.619516982690227
10873,7.619516982690227
10874,7.619516982690227
10875,7.619516982690227
10876,7.619516982690227
10877,7.619516982690227
10878,7.619516982690227
10879,0.0
10880,0.0
10881,0.0
10882,0.0
10883,0.0
10884,0.0
10885,0.0
10886,0.0
10887,0.0
10888,0.0
10889,0.0
10890,0.0
10891,0.0
10892,0.0
10893,0.0
10894,0.0
10895,0.0
10896,55.14419228327979
10897,55.14419228327979
10898,47.064466488419846
10899,47.064466488419846
10900,0.0
10901,0.0
10902,0.0
10903,0.0
10904,0.0
10905,0.0
10906,0.0
10907,0.0
10908,137.84028906415554
10909,413.5208671924666
10910,413.5208671924666
10911,413.5208671924666
10912,413.5208671924666
10913,413.5208671924666
10914,413.5208671924666
10915,413.5208671924666
10916,413.5208671924666
10917,0.0
10918,0.0
10919,0.0
10920,0.0
10921,0.0
10922,0.0
10923,0.0
10924,0.0
10925,0.0
10926,0.0
10927,0.0
10928,0.0
10929,0.0
10930,0.0
10931,0.0
10932,0.0
10933,0.0
10934,0.0
10935,0.0
10936,0.0
10937,0.0
10938,137.84028906415554
10939,137.84028906415554
10940,137.84028906415554
10941,137.84028906415554
10942,137.84028906415554
10943,137.84028906415554
10944,0.0
10945,0.0
10946,0.0
10947,0.0
10948,0.0
10949,0.0
10950,0.0
10951,0.0
10952,0.0
10953,0.0
10954,0.0
10955,0.0
10956,0.0
10957,0.0
10958,0.0
10959,0.0
10960,0.0
10961,0.0
10962,0.0
10963,0.0
10964,0.0
10965,0.0
10966,0.0
10967,0.0
10968,0.0
10969,0.0
10970,0.0
10971,0.0
10972,0.0
10973,0.0
10974,0.0
10975,0.0
10976,0.0
10977,0.0
10978,0.0
10979,0.0
10980,0.0
10981,0.0
10982,0.0
10983,0.0
10984,0.0
10985,0.0
10986,0.0
10987,0.0
10988,0.0
10989,0.0
10990,0.0
10991,0.0
10992,0.0
10993,0.0
10994,0.0
10995,0.0
10996,0.0
10997,21.61543716728986
10998,0.0
10999,0.0
11000,0.0
11001,0.0
11002,141.4256818470845
11003,141.4256818470845
11004,137.84028906415554
11005,0.0
11006,0.0
11007,0.0
11008,0.0
11009,0.0
11010,0.0
11011,0.0
11012,0.0
11013,0.0
11014,39.43364819548983
11015,39.43364819548983
11016,0.0
11017,0.0
11018,0.0
11019,0.0
11020,0.0
11021,0.0
11022,0.0
11023,0.0
11024,0.0
11025,0.0
11026,0.0
11027,0.0
11028,0.0
11029,0.0
11030,0.0
11031,0.0
11032,0.0
11033,0.0
11034,0.0
11035,0.0
11036,0.0
11037,0.0
11038,0.0
11039,0.0
11040,0.0
11041,0.0
11042,0.0
11043,0.0
11044,0.0
11045,0.0
11046,0.0
11047,0.0
11048,0.0
11049,0.0
11050,0.0
11051,0.0
11052,0.0
11053,0.0
11054,0.0
11055,0.0
11056,0.0
11057,0.0
11058,0.0
11059,0.0
11060,0.0
11061,0.0
11062,0.0
11063,0.0
11064,0.0
11065,0.0
11066,0.0
11067,0.0
11068,0.0
11069,0.0
11070,0.0
11071,275.6805781283111
11072,275.6805781283111
11073,275.6805781283111
11074,275.6805781283111
11075,0.0
11076,0.0
11077,0.0
11078,0.0
11079,0.0
11080,0.0
11081,0.0
11082,0.0
11083,0.0
11084,0.0
11085,0.0
11086,0.0
11087,0.0
11088,0.0
11089,11.715545664533279
11090,11.715545664533279
11091,11.715545664533279
11092,11.715545664533279
11093,11.715545664533279
11094,11.715545664533279
11095,11.715545664533279
11096,11.715545664533279
11097,0.0
11098,0.0
11099,184.19558874678876
11100,0.0
11101,0.0
11102,0.0
11103,0.0
11104,0.0
11105,0.0
11106,0.0
11107,0.0
11108,0.0
11109,11.39316362622253
11110,11.39316362622253
11111,11.39316362622253
11112,11.39316362622253
11113,11.39316362622253
11114,11.39316362622253
11115,137.84028906415554
11116,0.0
11117,0.0
11118,0.0
11119,0.0
11120,0.0
11121,0.0
11122,21.36223210042493
11123,21.36223210042493
11124,21.36223210042493
11125,21.36223210042493
11126,21.36223210042493
11127,0.0
11128,0.0
11129,3.5853927829289454
11130,0.0
11131,0.0
11132,0.0
11133,0.0
11134,0.0
11135,0.0
11136,0.0
11137,0.0
11138,0.0
11139,0.0
11140,0.0
11141,0.0
11142,0.0
11143,0.0
11144,0.0
11145,0.0
11146,0.0
11147,0.0
11148,0.0
11149,0.0
11150,0.0
11151,64.24216051324636
11152,64.24216051324636
11153,64.24216051324636
11154,64.24216051324636
11155,0.0
11156,0.0
11157,0.0
11158,0.0
11159,0.0
11160,0.0
11161,0.0
11162,0.0
11163,23.634177324497685
11164,23.634177324497685
11165,23.634177324497685
11166,23.634177324497685
11167,23.634177324497685
11168,23.634177324497685
11169,0.0
11170,0.0
11171,21.224405326565957
11172,21.224405326565957
11173,21.224405326565957
11174,0.0
11175,0.0
11176,0.0
11177,0.0
11178,0.0
11179,0.0
11180,0.0
11181,0.0
11182,0.0
11183,0.0
11184,0.0
11185,0.0
11186,0.0
11187,0.0
11188,0.0
11189,0.0
11190,0.0
11191,0.0
11192,0.0
11193,0.0
11194,0.0
11195,0.0
11196,0.0
11197,0.0
11198,0.0
11199,0.0
11200,0.0
11201,0.0
11202,0.0
11203,0.0
11204,7.619516982690227
11205,0.0
11206,0.0
11207,0.0
11208,0.0
11209,0.0
11210,0.0
11211,0.0
11212,0.0
11213,0.0
11214,0.0
11215,0.0
11216,0.0
11217,0.0
11218,0.0
11219,0.0
11220,0.0
11221,0.0
11222,0.0
11223,0.0
11224,0.0
11225,0.0
11226,0.0
11227,0.0
11228,0.0
11229,0.0
11230,0.0
11231,0.0
11232,0.0
11233,0.0
11234,0.0
11235,0.0
11236,0.0
11237,0.0
11238,0.0
11239,0.0
11240,0.0
11241,0.0
11242,0.0
11243,0.0
11244,0.0
11245,0.0
11246,0.0
11247,0.0
11248,0.0
11249,0.0
11250,0.0
11251,0.0
11252,0.0
11253,0.0
11254,0.0
11255,0.0
11256,0.0
11257,0.0
11258,0.0
11259,0.0
11260,0.0
11261,137.84028906415554
11262,137.84028906415554
11263,137.84028906415554
11264,0.0
11265,61.897339721576195
11266,0.0
11267,0.0
11268,0.0
11269,0.0
11270,0.0
11271,0.0
11272,0.0
11273,0.0
11274,0.0
11275,0.0
11276,0.0
11277,0.0
11278,0.0
11279,0.0
11280,0.0
11281,0.0
11282,0.0
11283,0.0
11284,0.0
11285,0.0
11286,0.0
11287,0.0
11288,0.0
11289,0.0
11290,0.0
11291,0.0
11292,0.0
11293,0.0
11294,0.0
11295,0.0
11296,0.0
11297,0.0
11298,0.0
11299,0.0
11300,0.0
11301,0.0
11302,0.0
11303,0.0
11304,0.0
11305,0.0
11306,0.0
11307,0.0
11308,0.0
11309,0.0
11310,0.0
11311,0.0
11312,0.0
11313,0.0
11314,0.0
11315,0.0
11316,177.28523856988517
11317,177.28523856988517
11318,177.28523856988517
11319,137.84028906415554
11320,0.0
11321,0.0
11322,0.0
11323,0.0
11324,0.0
11325,0.0
11326,0.0
11327,0.0
11328,0.0
11329,0.0
11330,0.0
11331,0.0
11332,0.0
11333,0.0
11334,0.0
